i,x,y
39031,3430,4117
39032,3393,4081
39033,3395,4077
39034,3401,4081
39035,3433,4100
39036,3417,4085
39037,3431,4127
39038,3412,4088
39039,3433,4113
39040,3419,4121
39041,3428,4135
39042,3429,4142
39043,3433,4121
39044,3429,4133
39045,3395,4073
39046,3402,4077
39047,3436,4103
39048,3436,4109
39049,3421,4082
39050,3431,4138
39051,3436,4125
39052,3395,4070
39053,3392,4074
39054,3412,4083
39055,3400,4071
39056,3441,4091
39057,3406,4076
39058,3395,4068
39059,3414,4083
39060,3441,4110
39061,3402,4071
39062,3434,4134
39063,3425,4079
39064,3441,4106
39065,3440,4125
39066,3443,4094
39067,3426,4080
39068,3850,7526
39069,3860,7534
39070,3902,7494
39071,3942,7499
39072,3951,7497
39073,3928,7512
39074,4664,3025
39075,4685,3005
39076,3433,4222
39077,3430,4213
39078,5998,7500
39079,6018,7493
39080,6018,7493
39081,6023,7493
39082,6028,7493
39083,6023,7488
39084,6018,7509
39085,6018,7478
39086,6034,7494
39087,6018,7509
39088,6023,7507
39089,6017,7473
39090,6040,7493
39091,6027,7507
39092,6025,7513
39093,6018,7469
39094,6045,7492
39095,6034,7507
39096,6013,7469
39097,6042,7487
39098,6017,7463
39099,6024,7466
39100,6051,7492
39101,6040,7507
39102,6026,7463
39103,6040,7481
39104,6017,7457
39105,6056,7490
39106,6034,7469
39107,6017,7452
39108,6042,7513
39109,6039,7475
39110,6012,7457
39111,6059,7486
39112,6042,7516
39113,6034,7465
39114,6039,7469
39115,6048,7512
39116,6042,7519
39117,6017,7446
39118,6062,7485
39119,6049,7512
39120,6054,7507
39121,6032,7452
39122,6062,7480
39123,6042,7522
39124,6030,7450
39125,6011,7446
39126,6023,7481
39127,6042,7525
39128,6036,7456
39129,6061,7507
39130,6062,7476
39131,6008,7446
39132,6072,7485
39133,6061,7473
39134,6017,7435
39135,6037,7526
39136,6072,7492
39137,6023,7475
39138,6074,7488
39139,5993,7459
39140,5993,7454
39141,6058,7469
39142,6053,7464
39143,6077,7485
39144,6039,7438
39145,6046,7459
39146,5990,7459
39147,5990,7453
39148,6068,7472
39149,6079,7492
39150,6021,7513
39151,6076,7480
39152,6050,7461
39153,6038,7435
39154,6070,7473
39155,6018,7512
39156,6041,7435
39157,6084,7492
39158,5990,7447
39159,5993,7446
39160,6003,7434
39161,6051,7453
39162,6068,7466
39163,6048,7442
39164,6032,7435
39165,6070,7466
39166,6045,7435
39167,6050,7439
39168,6070,7464
39169,6090,7491
39170,6068,7460
39171,5984,7447
39172,6017,7416
39173,6088,7480
39174,6051,7447
39175,6034,7429
39176,6092,7491
39177,6070,7460
39178,6051,7435
39179,6075,7466
39180,6078,7507
39181,6095,7485
39182,5994,7431
39183,6053,7435
39184,6095,7491
39185,6022,7416
39186,6088,7475
39187,6036,7425
39188,6075,7460
39189,6056,7435
39190,6083,7507
39191,6051,7429
39192,6027,7430
39193,5976,7447
39194,6096,7496
39195,6069,7452
39196,5212,6494
39197,5216,6496
39198,5215,6489
39199,5220,6498
39200,5218,6491
39201,5216,6485
39202,5222,6499
39203,5223,6497
39204,5219,6480
39205,5216,6478
39206,5224,6488
39207,5223,6482
39208,5232,6504
39209,5227,6484
39210,5232,6486
39211,5228,6471
39212,5224,6468
39213,5242,6509
39214,5237,6489
39215,5243,6505
39216,5239,6490
39217,5240,6491
39218,5234,6493
39219,5237,6475
39220,5246,6500
39221,5250,6509
39222,5236,6458
39223,5249,6495
39224,5230,6501
39225,5253,6503
39226,5244,6478
39227,5235,6503
39228,5255,6498
39229,5244,6450
39230,5254,6480
39231,5242,6448
39232,5255,6484
39233,5248,6447
39234,5240,6451
39235,5249,6443
39236,5241,6441
39237,5252,6443
39238,5247,6441
39239,5253,6441
39240,5256,6439
39241,5237,6446
39242,5257,6438
39243,5253,6434
39244,5256,6441
39245,5261,6434
39246,5254,6453
39247,5263,6429
39248,5265,6430
39249,5253,6422
39250,5264,6431
39251,5266,6421
39252,5271,6425
39253,5274,6428
39254,5258,6441
39255,5258,6440
39256,5272,6429
39257,5260,6442
39258,5275,6432
39259,5263,6443
39260,5278,6425
39261,5277,6417
39262,5271,6410
39263,5260,6448
39264,5272,6408
39265,5270,6407
39266,5273,6408
39267,5280,6420
39268,5266,6436
39269,5252,6400
39270,5281,6413
39271,5273,6406
39272,5269,6444
39273,5259,6403
39274,5283,6411
39275,5255,6402
39276,5267,6447
39277,5257,6403
39278,5286,6421
39279,5281,6410
39280,5281,6409
39281,5288,6415
39282,5276,6445
39283,5275,6437
39284,5240,6394
39285,5288,6413
39286,5279,6446
39287,5278,6395
39288,5293,6423
39289,5281,6446
39290,5296,6417
39291,5296,6416
39292,5299,6425
39293,5287,6448
39294,5286,6391
39295,5276,6453
39296,5286,6450
39297,5291,6434
39298,5287,6388
39299,5291,6390
39300,5284,6456
39301,5285,6432
39302,5289,6439
39303,5307,6420
39304,5293,6452
39305,5295,6389
39306,5296,6394
39307,5295,6441
39308,5314,6429
39309,5307,6415
39310,5285,6378
39311,5292,6382
39312,5295,6394
39313,5295,6394
39314,6086,2071
39315,3205,3930
39316,3208,3930
39317,3213,3929
39318,3213,3932
39319,3212,3927
39320,3210,3932
39321,3218,3932
39322,3218,3927
39323,3213,3937
39324,3218,3935
39325,3215,3935
39326,3224,3931
39327,3217,3921
39328,3219,3940
39329,3214,3920
39330,3219,3943
39331,3216,3915
39332,3230,3931
39333,3214,3917
39334,3224,3920
39335,3209,3922
39336,3225,3943
39337,3208,3917
39338,3213,3912
39339,3236,3930
39340,3217,3909
39341,3229,3920
39342,3223,3913
39343,3213,3910
39344,3208,3914
39345,3231,3942
39346,3222,3908
39347,3242,3930
39348,3235,3919
39349,3229,3912
39350,3216,3902
39351,3237,3942
39352,3228,3908
39353,3241,3919
39354,3248,3929
39355,3235,3911
39356,3232,3953
39357,3242,3941
39358,3234,3908
39359,3254,3929
39360,3248,3918
39361,3240,3908
39362,3243,3947
39363,3238,3953
39364,3249,3941
39365,3255,3934
39366,3254,3924
39367,3253,3918
39368,3247,3907
39369,3243,3952
39370,3239,3901
39371,3255,3940
39372,3267,3928
39373,3253,3912
39374,3239,3895
39375,3244,3958
39376,3253,3906
39377,3256,3946
39378,3231,3900
39379,3267,3934
39380,3251,3895
39381,3267,3922
39382,3258,3906
39383,3259,3946
39384,3266,3917
39385,3239,3889
39386,3244,3964
39387,3234,3896
39388,3256,3951
39389,3259,3906
39390,3256,3894
39391,3268,3939
39392,3259,3951
39393,3231,3899
39394,3251,3889
39395,3231,3892
39396,3238,3884
39397,3264,3906
39398,3265,3911
39399,3279,3927
39400,3231,3891
39401,3233,3890
39402,3265,3910
39403,3257,3958
39404,3260,3894
39405,3267,3945
39406,3268,3945
39407,3251,3884
39408,3278,3921
39409,3279,3932
39410,3238,3879
39411,3264,3894
39412,3278,3916
39413,3231,3884
39414,3268,3950
39415,3257,3963
39416,3262,3884
39417,3268,3894
39418,3280,3939
39419,3251,3878
39420,3264,3883
39421,3238,3873
39422,3263,3882
39423,3270,3893
39424,3265,3882
39425,3278,3910
39426,3231,3879
39427,3258,3969
39428,3277,3905
39429,3269,3956
39430,3268,3898
39431,3272,3893
39432,3234,3874
39433,1469,1712
39434,1478,1701
39435,3053,3736
39436,5034,6265
39437,4033,2217
39438,4033,2210
39439,4033,2206
39440,4951,6158
39441,1846,2192
39442,4875,3291
39443,4875,3285
39444,4866,3267
39445,5491,4076
39446,5499,4065
39447,5516,4007
39448,5520,4006
39449,5518,4003
39450,5522,4008
39451,5524,4010
39452,5550,3964
39453,5576,3967
39454,5606,3971
39455,5657,3996
39456,5674,3996
39457,5703,3919
39458,5719,3911
39459,5673,4068
39460,5735,3896
39461,5736,3893
39462,5731,3893
39463,5738,3890
39464,5741,3901
39465,5742,3892
39466,5744,3904
39467,5725,3887
39468,5741,3885
39469,5745,3894
39470,5746,3906
39471,5738,3894
39472,5722,3890
39473,5744,3881
39474,5747,3903
39475,5721,3883
39476,5749,3907
39477,5742,3898
39478,5749,3893
39479,5738,3878
39480,5745,3902
39481,5743,3910
39482,5746,3878
39483,5752,3909
39484,5719,3905
39485,5725,3894
39486,5718,3895
39487,5740,3911
39488,5753,3910
39489,5747,3911
39490,5716,3884
39491,5753,3889
39492,5739,3909
39493,5754,3900
39494,5751,3881
39495,5744,3888
39496,5737,3913
39497,5714,3879
39498,5721,3898
39499,5756,3908
39500,5755,3885
39501,5751,3872
39502,5758,3913
39503,5753,3883
39504,5757,3903
39505,5713,3899
39506,5753,3878
39507,5751,3903
39508,5736,3905
39509,5758,3905
39510,5759,3910
39511,5709,3877
39512,5747,3884
39513,5755,3881
39514,5732,3916
39515,5759,3885
39516,5716,3873
39517,5736,3903
39518,5734,3875
39519,5747,3869
39520,5755,3875
39521,5753,3906
39522,5706,3879
39523,5732,3908
39524,5763,3902
39525,5735,3878
39526,5758,3874
39527,5713,3875
39528,5716,3906
39529,5728,3918
39530,5757,3878
39531,5762,3901
39532,5735,3870
39533,5734,3909
39534,5744,3873
39535,5758,3863
39536,5702,3878
39537,5725,3916
39538,5761,3898
39539,5764,3898
39540,5760,3862
39541,5741,3872
39542,5703,3868
39543,5770,3919
39544,5730,3870
39545,5768,3898
39546,5742,3877
39547,5757,3927
39548,5756,3860
39549,5700,3884
39550,5725,3867
39551,5699,3899
39552,5763,3896
39553,5759,3894
39554,5735,3863
39555,5742,3858
39556,5721,3924
39557,5763,3858
39558,5697,3885
39559,5703,3885
39560,5758,3857
39561,5720,3925
39562,5761,3926
39563,4945,3378
39564,4950,3376
39565,4942,3370
39566,4954,3376
39567,4951,3383
39568,4952,3370
39569,4960,3374
39570,4963,3379
39571,4968,3370
39572,4967,3379
39573,4962,3384
39574,4975,3367
39575,4961,3353
39576,4972,3361
39577,4938,3335
39578,4970,3348
39579,4974,3347
39580,4988,3376
39581,4986,3343
39582,4986,3348
39583,4944,3312
39584,4993,3343
39585,4991,3347
39586,4987,3354
39587,4993,3338
39588,4996,3347
39589,4934,3312
39590,4974,3349
39591,5007,3341
39592,4983,3335
39593,4991,3360
39594,4926,3311
39595,5004,3330
39596,5002,3357
39597,4978,3336
39598,4992,3365
39599,4986,3362
39600,4987,3328
39601,4997,3363
39602,5004,3325
39603,5014,3327
39604,4969,3334
39605,4917,3300
39606,4978,3324
39607,4974,3327
39608,4963,3327
39609,4960,3336
39610,4958,3325
39611,5017,3312
39612,4953,3340
39613,4961,3316
39614,5004,3309
39615,4948,3340
39616,5021,3306
39617,5033,3312
39618,5037,3310
39619,4952,3319
39620,4991,3314
39621,4955,3323
39622,4975,3305
39623,4946,3325
39624,4988,3310
39625,4996,3317
39626,4986,3319
39627,4980,3307
39628,4984,3306
39629,5001,3322
39630,4993,3324
39631,4969,3314
39632,5046,3291
39633,4998,3281
39634,4976,3317
39635,4984,3291
39636,4983,3277
39637,5005,3287
39638,4991,3271
39639,4987,3271
39640,5057,3276
39641,4992,3266
39642,5067,3262
39643,5067,3260
39644,5061,3260
39645,5066,3253
39646,5081,3261
39647,5076,3239
39648,5076,3233
39649,5082,3240
39650,5076,3229
39651,5077,3222
39652,5093,3245
39653,5085,3229
39654,5077,3220
39655,5077,3219
39656,5085,3254
39657,5092,3228
39658,5080,3223
39659,5077,3210
39660,5101,3234
39661,5132,3277
39662,5074,3207
39663,5099,3224
39664,5094,3220
39665,5101,3239
39666,5106,3234
39667,5091,3219
39668,5076,3200
39669,5101,3218
39670,5109,3239
39671,5115,3231
39672,5137,3289
39673,5078,3195
39674,5111,3221
39675,5113,3226
39676,5059,3199
39677,5081,3189
39678,5117,3219
39679,5127,3255
39680,5061,3193
39681,5804,7244
39682,5804,7240
39683,5810,7237
39684,5810,7231
39685,5815,7244
39686,5815,7231
39687,3869,7542
39688,3985,7466
39689,3994,7383
39690,3994,7382
39691,3998,7386
39692,3994,7365
39693,3992,7365
39694,3997,7364
39695,4001,7365
39696,3998,7370
39697,4003,7366
39698,4001,7369
39699,4005,7365
39700,3981,7369
39701,3981,7369
39702,4015,7360
39703,3981,7360
39704,3980,7360
39705,4008,7377
39706,3963,7370
39707,4024,7365
39708,3961,7369
39709,3965,7369
39710,4023,7379
39711,3965,7359
39712,3950,7363
39713,3971,7381
39714,3949,7365
39715,4019,7328
39716,3948,7367
39717,3954,7359
39718,3949,7362
39719,3942,7372
39720,4055,7360
39721,3943,7366
39722,4027,7340
39723,3941,7367
39724,4152,7495
39725,3935,7378
39726,4030,7339
39727,4059,7365
39728,3931,7378
39729,4034,7337
39730,3930,7381
39731,4066,7354
39732,4035,7333
39733,4034,7333
39734,4067,7352
39735,4040,7340
39736,4067,7359
39737,3949,7349
39738,3936,7368
39739,3922,7376
39740,4049,7335
39741,4051,7340
39742,3934,7355
39743,4082,7366
39744,4060,7335
39745,4056,7328
39746,4082,7371
39747,3906,7397
39748,4014,7318
39749,4082,7361
39750,3976,7348
39751,4062,7318
39752,3932,7340
39753,4064,7316
39754,3979,7345
39755,3974,7355
39756,3974,7343
39757,3975,7340
39758,3973,7361
39759,4065,7307
39760,4064,7307
39761,4000,7333
39762,3968,7352
39763,4063,7307
39764,4063,7308
39765,3977,7337
39766,3981,7349
39767,3972,7340
39768,3919,7331
39769,4069,7296
39770,4070,7294
39771,4070,7293
39772,4068,7294
39773,4062,7292
39774,4070,7292
39775,4000,7349
39776,4076,7298
39777,4090,7330
39778,3891,7331
39779,4092,7332
39780,4093,7330
39781,3892,7331
39782,3891,7332
39783,3862,7392
39784,4094,7330
39785,3862,7389
39786,4135,7378
39787,4084,7296
39788,3861,7399
39789,3867,7384
39790,4203,7407
39791,4156,7383
39792,3953,7279
39793,4032,7265
39794,3880,7419
39795,3861,7428
39796,4170,7378
39797,3857,7431
39798,3862,7434
39799,4028,7246
39800,4172,7400
39801,4097,7240
39802,4174,7402
39803,4030,7245
39804,4184,7381
39805,4889,3305
39806,5850,7302
39807,5758,7182
39808,5762,7182
39809,5759,7173
39810,5767,7172
39811,5767,7166
39812,5767,7183
39813,5767,7160
39814,5767,7189
39815,5773,7183
39816,5773,7160
39817,5764,7151
39818,5773,7189
39819,5779,7183
39820,5778,7160
39821,5773,7191
39822,5779,7189
39823,5757,7147
39824,5778,7154
39825,5779,7191
39826,5767,7141
39827,5790,7159
39828,5785,7189
39829,5773,7142
39830,5778,7147
39831,5773,7141
39832,5786,7191
39833,5758,7142
39834,5789,7164
39835,5796,7182
39836,5790,7189
39837,5778,7142
39838,5786,7148
39839,5784,7166
39840,5794,7165
39841,5796,7189
39842,5796,7176
39843,5751,7142
39844,5794,7176
39845,5802,7159
39846,5805,7159
39847,5800,7154
39848,5802,7164
39849,5802,7176
39850,5807,7159
39851,5789,7177
39852,5796,7196
39853,5779,7194
39854,5753,7135
39855,5800,7165
39856,5805,7154
39857,5785,7177
39858,5802,7171
39859,5812,7159
39860,5755,7131
39861,5802,7196
39862,5773,7194
39863,5795,7202
39864,5759,7135
39865,5760,7135
39866,5799,7171
39867,5801,7185
39868,5756,7129
39869,5800,7202
39870,5820,7159
39871,5747,7130
39872,5807,7185
39873,5758,7123
39874,5825,7159
39875,5770,7135
39876,5743,7130
39877,5820,7164
39878,5812,7184
39879,5770,7134
39880,5807,7190
39881,5807,7179
39882,5745,7136
39883,5817,7164
39884,5760,7117
39885,5829,7159
39886,5770,7129
39887,5760,7116
39888,5820,7169
39889,5805,7133
39890,5812,7202
39891,5825,7153
39892,5738,7130
39893,5778,7202
39894,5812,7180
39895,5812,7199
39896,5817,7169
39897,5829,7163
39898,5764,7116
39899,5834,7159
39900,5821,7153
39901,5820,7184
39902,5753,7116
39903,5820,7174
39904,5738,7125
39905,5812,7197
39906,5817,7201
39907,5761,7109
39908,5811,7132
39909,5751,7115
39910,5838,7159
39911,5812,7209
39912,5818,7174
39913,5797,7133
39914,5778,7129
39915,5825,7165
39916,5825,7145
39917,5820,7180
39918,5831,7168
39919,5808,7197
39920,5765,7109
39921,5785,7135
39922,5740,7119
39923,5841,7158
39924,5785,7133
39925,3993,2158
39926,4001,2157
39927,4002,2160
39928,4007,2156
39929,4008,2161
39930,4014,2157
39931,4017,2161
39932,4021,2154
39933,4021,2159
39934,4022,2152
39935,4023,2152
39936,4009,2149
39937,4020,2166
39938,4023,2157
39939,4024,2151
39940,4023,2163
39941,4007,2144
39942,4022,2170
39943,4026,2162
39944,4025,2167
39945,4002,2152
39946,4009,2140
39947,4012,2138
39948,4013,2137
39949,4030,2168
39950,4028,2118
39951,4031,2122
39952,4032,2123
39953,4034,2125
39954,4037,2113
39955,4036,2116
39956,4040,2111
39957,4038,2118
39958,4038,2130
39959,4039,2120
39960,4039,2104
39961,4039,2137
39962,4048,2106
39963,4043,2140
39964,4035,2141
39965,4054,2107
39966,4034,2141
39967,4048,2099
39968,4033,2140
39969,4046,2141
39970,4033,2139
39971,4046,2138
39972,4053,2102
39973,4040,2143
39974,4051,2142
39975,4039,2144
39976,4059,2102
39977,4034,2135
39978,4028,2138
39979,4061,2102
39980,4051,2144
39981,4035,2132
39982,4024,2144
39983,4045,2144
39984,4053,2146
39985,4037,2149
39986,4036,2132
39987,4033,2132
39988,4023,2144
39989,4046,2146
39990,4055,2098
39991,4021,2142
39992,4039,2152
39993,4045,2149
39994,4021,2140
39995,4045,2151
39996,4023,2138
39997,4049,2149
39998,4018,2142
39999,4041,2157
40000,4026,2150
40001,4042,2160
40002,4044,2158
40003,4044,2159
40004,4024,2148
40005,4033,2161
40006,4034,2163
40007,4036,2166
40008,4050,2168
40009,4035,2141
40010,4048,2169
40011,4056,2164
40012,3423,6970
40013,5439,6773
40014,5999,7488
40015,5998,7484
40016,5794,7225
40017,5801,7225
40018,5794,7215
40019,5805,7225
40020,5800,7220
40021,5794,7209
40022,5800,7214
40023,5815,7225
40024,5788,7209
40025,5800,7209
40026,5815,7220
40027,5812,7214
40028,5815,7214
40029,5817,7214
40030,5828,7225
40031,5828,7219
40032,5828,7231
40033,5824,7231
40034,5833,7230
40035,5819,7220
40036,5844,7225
40037,5838,7230
40038,5828,7208
40039,5828,7244
40040,5848,7225
40041,5844,7219
40042,5844,7230
40043,5828,7200
40044,5838,7243
40045,5850,7230
40046,5850,7235
40047,5854,7218
40048,5843,7207
40049,5857,7231
40050,5850,7240
40051,5855,7235
40052,5859,7233
40053,5860,7233
40054,5862,7233
40055,5844,7199
40056,5855,7242
40057,5844,7197
40058,5855,7206
40059,5843,7194
40060,5857,7206
40061,5868,7233
40062,5845,7194
40063,5847,7194
40064,5841,7189
40065,5849,7194
40066,5874,7233
40067,5863,7206
40068,5868,7226
40069,5846,7190
40070,5854,7199
40071,5840,7184
40072,5868,7206
40073,5868,7221
40074,5831,7194
40075,5853,7195
40076,5880,7233
40077,5874,7226
40078,5842,7182
40079,5853,7194
40080,5852,7192
40081,5844,7180
40082,5844,7181
40083,5868,7217
40084,5837,7178
40085,5861,7195
40086,5868,7213
40087,5886,7233
40088,5875,7221
40089,5835,7178
40090,5864,7195
40091,5867,7196
40092,5855,7195
40093,5891,7233
40094,5881,7206
40095,5833,7172
40096,5848,7183
40097,5880,7246
40098,5896,7233
40099,5847,7179
40100,5886,7206
40101,5868,7190
40102,5829,7176
40103,5861,7183
40104,5887,7246
40105,5831,7178
40106,5828,7177
40107,5874,7259
40108,5890,7206
40109,5861,7180
40110,5864,7183
40111,5902,7233
40112,5867,7184
40113,5892,7245
40114,5825,7174
40115,5869,7259
40116,5895,7223
40117,5880,7259
40118,5890,7201
40119,5853,7183
40120,5895,7245
40121,5861,7174
40122,5867,7259
40123,5867,7179
40124,5861,7173
40125,5872,7184
40126,5890,7199
40127,5892,7225
40128,5897,7222
40129,5885,7195
40130,5852,7179
40131,5863,7173
40132,5887,7259
40133,5890,7194
40134,4036,2210
40135,4038,2209
40136,4040,2213
40137,6275,2299
40138,6281,2299
40139,6285,2297
40140,6289,2292
40141,6279,2292
40142,6291,2289
40143,6292,2294
40144,6277,2295
40145,6294,2295
40146,6294,2291
40147,6293,2286
40148,6289,2299
40149,6294,2299
40150,6298,2295
40151,6296,2289
40152,6301,2295
40153,6298,2299
40154,6310,2297
40155,6305,2286
40156,6310,2299
40157,6310,2301
40158,6319,2297
40159,6309,2308
40160,6319,2293
40161,6315,2292
40162,6322,2287
40163,6319,2288
40164,6320,2282
40165,6335,2296
40166,6335,2299
40167,6308,2325
40168,6325,2281
40169,6320,2275
40170,6341,2294
40171,6308,2330
40172,6314,2275
40173,6322,2275
40174,6330,2279
40175,6342,2297
40176,6345,2292
40177,6334,2278
40178,6350,2288
40179,6348,2298
40180,6340,2276
40181,6347,2283
40182,6354,2285
40183,6353,2294
40184,6344,2275
40185,6331,2263
40186,6356,2293
40187,6357,2287
40188,6342,2272
40189,6354,2300
40190,6330,2258
40191,6361,2279
40192,6347,2271
40193,6341,2267
40194,6339,2261
40195,6333,2256
40196,6342,2261
40197,6339,2258
40198,6337,2254
40199,6342,2258
40200,6338,2254
40201,6331,2251
40202,6356,2266
40203,6331,2249
40204,6335,2251
40205,6353,2266
40206,6335,2248
40207,6356,2261
40208,6336,2248
40209,6359,2261
40210,6349,2275
40211,6336,2235
40212,6336,2232
40213,6352,2248
40214,6352,2250
40215,6356,2248
40216,6328,2237
40217,6352,2254
40218,6358,2248
40219,6347,2250
40220,6337,2224
40221,6361,2248
40222,6345,2250
40223,6335,2223
40224,6347,2253
40225,6351,2233
40226,6367,2248
40227,6330,2221
40228,6367,2249
40229,6356,2232
40230,6329,2230
40231,6339,2213
40232,6338,2213
40233,6331,2216
40234,6367,2254
40235,6328,2226
40236,6342,2213
40237,6365,2241
40238,6367,2257
40239,6362,2236
40240,6335,2218
40241,6334,2211
40242,6363,2254
40243,6367,2260
40244,6340,2218
40245,6362,2257
40246,6367,2262
40247,6363,2260
40248,6327,2209
40249,6351,2215
40250,6342,2200
40251,6361,2244
40252,6367,2266
40253,6342,2200
40254,6375,2240
40255,4579,2902
40256,5021,6235
40257,5281,6565
40258,5285,6570
40259,4898,6076
40260,4898,6067
40261,4897,6067
40262,4898,6062
40263,4898,6060
40264,4913,6081
40265,4894,6060
40266,4898,6058
40267,4894,6059
40268,4890,6056
40269,4891,6055
40270,4898,6046
40271,4885,6052
40272,4898,6033
40273,4873,6038
40274,4898,6021
40275,4886,6033
40276,4923,6045
40277,4897,6015
40278,4890,6021
40279,4923,6053
40280,4897,6010
40281,4890,6016
40282,4923,6057
40283,4923,6032
40284,4897,6008
40285,4906,6015
40286,4919,6058
40287,4928,6031
40288,4908,6015
